order number,date,meat,cheese,sides,toppings,sauce
11-28,2024-06-11,NA,Alfredo,"Cheesy Garlic Bread, Any Bag Of Chips","Tomatoes, Broccoli, Jalapenos, Mushrooms, Parmesan",Garlic Parmesan
11-24,2024-06-11,Brisket,Cheddar,Garlic Bread,Breadcrumbs,NA
11-29,2024-06-11,Brisket,Pepper Jack,NA,"Breadcrumbs, Mushrooms, Onions",Buffalo
11-30,2024-06-11,Grilled Chicken,Pepper Jack,NA,"Jalapenos, Breadcrumbs, Parmesan, Onions",BBQ
11-31,2024-06-11,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Corn, Parmesan",NA
11-32,2024-06-11,Ham,Cheddar,Garlic Bread,"Corn, Parmesan, Bell Peppers",BBQ
11-34,2024-06-11,Grilled Chicken,Pepper Jack,Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
11-33,2024-06-11,Bacon,Pepper Jack,NA,"Jalapenos, Breadcrumbs, Parmesan, Onions",Garlic Parmesan
11-35,2024-06-11,Grilled Chicken,"Melted Parmesan, Cheddar Mac",Cheetos,"Breadcrumbs, Parmesan",Pesto
11-36,2024-06-11,Brisket,Cheddar,"Garlic Bread, Cheesy Garlic Bread","Jalapenos, Parmesan, Onions, Broccoli",BBQ
11-37,2024-06-11,"Brisket, Grilled Chicken","Pepper Jack, Cheddar","Garlic Bread, Cheesecake","Breadcrumbs, Parmesan",NA
11-39,2024-06-11,"Pulled Pork, Brisket",Cheddar,NA,Parmesan,BBQ
11-38,2024-06-11,Brisket,Pepper Jack,NA,"Jalapenos, Breadcrumbs",Hot Honey
11-40,2024-06-11,"Bacon, Grilled Chicken",Cheddar,Garlic Bread,"Jalapenos, Broccoli",NA
11-41,2024-06-11,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Broccoli, Jalapenos, Onions, Parmesan","Pesto, Hot Honey"
11-43,2024-06-11,"Brisket, Grilled Chicken",Cheddar,NA,"Breadcrumbs, Parmesan, Broccoli","Buffalo, BBQ"
11-45,2024-06-11,Brisket,"Cheddar, Pepper Jack","Garlic Bread, Any Bag Of Chips","Breadcrumbs, Tomatoes, Jalapenos, Pineapple, Parmesan",Pesto
11-48,2024-06-11,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Ranch, Garlic Parmesan"
11-47,2024-06-11,"Pulled Pork, Bacon",Cheddar,NA,"Breadcrumbs, Onions, Bell Peppers","Ranch, Garlic Parmesan"
11-49,2024-06-11,NA,Cheddar,NA,NA,Buffalo
11-51,2024-06-11,"Brisket, Grilled Chicken",Cheddar,"Cheesy Garlic Bread, Cheesecake","Bell Peppers, Jalapenos, Broccoli, Onions, Mushrooms, Corn","BBQ, Garlic Parmesan"
11-52,2024-06-11,Ham,Cheddar,Cheesy Garlic Bread,"Jalapenos, Pineapple, Parmesan",Hot Honey
11-53,2024-06-11,Grilled Chicken,"Cheddar, Melted Pepper Jack",Side Mac,Broccoli,"Buffalo, Garlic Parmesan"
11-54,2024-06-11,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Bell Peppers, Broccoli, Jalapenos, Onions, Mushrooms, Corn, Parmesan","Pesto, Hot Honey, Garlic Parmesan"
11-55,2024-06-11,"Brisket, Bacon",Cheddar,"Garlic Bread, Cheesy Garlic Bread","Breadcrumbs, Parmesan",NA
11-56,2024-06-11,Ham,Cheddar,NA,"Mushrooms, Tomatoes, Corn, Broccoli",Garlic Parmesan
11-57,2024-06-11,Brisket,Cheddar,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
11-60,2024-06-11,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Mushrooms, Broccoli",Garlic Parmesan
11-59,2024-06-11,Brisket,"Cheddar, Melted Pepper Jack, Cheddar Mac",NA,Parmesan,Garlic Parmesan
11-58,2024-06-11,"Bacon, Grilled Chicken",Cheddar,"Garlic Bread, Cheesy Garlic Bread","Breadcrumbs, Parmesan, Broccoli","Buffalo, Pesto, Hot Honey"
11-62,2024-06-11,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Bell Peppers, Broccoli, Onions, Corn, Parmesan",NA
11-64,2024-06-11,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Tomatoes, Bell Peppers, Broccoli, Onions, Mushrooms, Corn, Parmesan",BBQ
12-1,2024-06-12,Brisket,"Cheddar, Melted Cheddar","Garlic Bread, Side Mac",Corn,Hot Honey
12-2,2024-06-12,"Pulled Pork, Bacon","Cheddar, Melted Pepper Jack, Cheddar Mac",NA,"Breadcrumbs, Onions",Garlic Parmesan
12-3,2024-06-12,Brisket,Melted Cheddar,Any Bag Of Chips,NA,Garlic Parmesan
12-4,2024-06-12,Brisket,Melted Cheddar,Any Bag Of Chips,Jalapenos,"Buffalo, Hot Honey"
12-5,2024-06-12,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Broccoli, Onions, Mushrooms, Corn","Ranch, Garlic Parmesan"
12-6,2024-06-12,Grilled Chicken,Cheddar,Garlic Bread,"Breadcrumbs, Mushrooms, Corn, Parmesan",BBQ
12-7,2024-06-12,Bacon,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
12-8,2024-06-12,"Pulled Pork, Brisket",Cheddar,NA,"Breadcrumbs, Tomatoes, Bell Peppers, Jalapenos, Onions, Mushrooms, Parmesan",Ranch
12-9,2024-06-12,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",BBQ
12-10,2024-06-12,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Mushrooms, Corn, Broccoli",BBQ
12-11,2024-06-12,Grilled Chicken,Cheddar,NA,"Mushrooms, Bell Peppers, Broccoli",Buffalo
12-12,2024-06-12,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan, Onions",BBQ
12-13,2024-06-12,"Brisket, Bacon",Cheddar,NA,"Breadcrumbs, Parmesan",Ranch
12-14,2024-06-12,"Pulled Pork, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Bell Peppers, Onions, Corn","Buffalo, BBQ, Pesto"
12-16,2024-06-12,Grilled Chicken,Cheddar,Any Bag Of Chips,Breadcrumbs,BBQ
12-15,2024-06-12,Brisket,Cheddar,Cheesy Garlic Bread,"Jalapenos, Mushrooms","Ranch, BBQ"
12-17,2024-06-12,Brisket,Cheddar,NA,"Jalapenos, Parmesan",Buffalo
12-18,2024-06-12,NA,Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
12-19,2024-06-12,Bacon,"Cheddar, Melted Cheddar, Cheddar Mac",NA,"Breadcrumbs, Tomatoes, Bell Peppers, Onions, Mushrooms","Pesto, Garlic Parmesan"
12-20,2024-06-12,Grilled Chicken,Cheddar,Garlic Bread,"Mushrooms, Pineapple, Onions",BBQ
12-21,2024-06-12,NA,Cheddar,Cheesy Garlic Bread,"Bell Peppers, Jalapenos, Broccoli, Mushrooms, Corn",Pesto
12-22,2024-06-12,Brisket,Cheddar,NA,"Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Bell Peppers, Pineapple, Onions, Mushrooms, Corn, Parmesan",Hot Honey
12-23,2024-06-12,Brisket,"Cheddar, Melted Cheddar","Cheesy Garlic Bread, Side Mac","Breadcrumbs, Bell Peppers, Jalapenos, Onions, Parmesan","BBQ, Pesto"
12-27,2024-06-12,"Pulled Pork, Brisket",Cheddar,"Cheesy Garlic Bread, Side Mac","Jalapenos, Mushrooms, Corn, Onions","BBQ, Hot Honey"
12-29,2024-06-12,Bacon,Cheddar,NA,"Bell Peppers, Jalapenos, Broccoli, Onions, Mushrooms, Parmesan",Ranch
12-31,2024-06-12,Bacon,Cheddar,Cheesy Garlic Bread,"Corn, Parmesan","Ranch, BBQ"
12-33,2024-06-12,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
12-35,2024-06-12,Grilled Chicken,Alfredo,Garlic Bread,NA,NA
12-34,2024-06-12,Brisket,Cheddar,NA,Onions,Garlic Parmesan
12-36,2024-06-12,Bacon,Pepper Jack,NA,"Jalapenos, Mushrooms, Breadcrumbs, Onions",Pesto
12-37,2024-06-12,"Bacon, Grilled Chicken","Cheddar, Melted Cheddar",NA,"Breadcrumbs, Bell Peppers, Broccoli, Corn, Parmesan","Pesto, Hot Honey, Garlic Parmesan"
12-38,2024-06-12,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Bell Peppers, Broccoli, Corn, Parmesan",Buffalo
12-39,2024-06-12,NA,NA,Side Mac,NA,NA
12-42,2024-06-12,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",BBQ
12-40,2024-06-12,Brisket,Cheddar,Cheesy Garlic Bread,"Jalapenos, Onions",Hot Honey
12-41,2024-06-12,Brisket,"Alfredo Mac, Melted Cheddar, Alfredo",NA,"Breadcrumbs, Tomatoes, Bell Peppers, Onions, Mushrooms","BBQ, Hot Honey"
12-43,2024-06-12,Brisket,Cheddar,Cheesy Garlic Bread,"Jalapenos, Parmesan, Onions",Hot Honey
12-44,2024-06-12,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Parmesan, Onions",BBQ
12-46,2024-06-12,"Brisket, Bacon",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Jalapenos, Mushrooms, Parmesan",Garlic Parmesan
12-45,2024-06-12,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Mushrooms, Parmesan",Garlic Parmesan
12-47,2024-06-12,Brisket,Pepper Jack,NA,Breadcrumbs,NA
12-49,2024-06-12,Bacon,"Cheddar, Alfredo",Cheesy Garlic Bread,"Corn, Parmesan",Buffalo
12-50,2024-06-12,"Pulled Pork, Ham, Brisket, Grilled Chicken","Cheddar, Pepper Jack, Melted Cheddar, Alfredo","Garlic Bread, Any Bag Of Chips, Cheesecake","Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Bell Peppers, Corn","Buffalo, Ranch, Pesto, Garlic Parmesan"
12-52,2024-06-12,NA,Cheddar,Garlic Bread,"Breadcrumbs, Tomatoes, Bell Peppers, Mushrooms, Parmesan","Pesto, Garlic Parmesan"
12-51,2024-06-12,Bacon,Cheddar,Garlic Bread,"Breadcrumbs, Corn, Parmesan, Onions",Garlic Parmesan
12-53,2024-06-12,"Brisket, Bacon","Cheddar, Pepper Jack",NA,"Breadcrumbs, Parmesan",Ranch
12-54,2024-06-12,Bacon,Alfredo,NA,"Jalapenos, Mushrooms, Onions, Bell Peppers",Hot Honey
12-55,2024-06-12,NA,Cheddar,NA,"Breadcrumbs, Broccoli, Pineapple, Mushrooms, Parmesan","Buffalo, Ranch"
12-56,2024-06-12,Bacon,"Pepper Jack, Melted Cheddar",NA,"Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Bell Peppers, Pineapple, Onions, Corn, Parmesan","Buffalo, Ranch, BBQ"
12-58,2024-06-12,Pulled Pork,Cheddar,NA,"Jalapenos, Pineapple, Onions","Ranch, BBQ"
12-57,2024-06-12,"Ham, Grilled Chicken",Cheddar,NA,Parmesan,"BBQ, Hot Honey"
12-59,2024-06-12,Brisket,Pepper Jack,Cheesecake,"Breadcrumbs, Tomatoes, Bell Peppers, Pineapple, Onions, Parmesan",Buffalo
12-60,2024-06-12,NA,Alfredo,NA,"Jalapenos, Tomatoes, Corn, Parmesan","Hot Honey, Garlic Parmesan"
12-61,2024-06-12,NA,NA,Cheesecake,NA,NA
12-65,2024-06-12,Pulled Pork,"Melted Cheddar, Cheddar Mac",Cheesy Garlic Bread,Onions,Garlic Parmesan
12-64,2024-06-12,Brisket,Cheddar,NA,Jalapenos,BBQ
12-67,2024-06-12,NA,Cheddar,"Cheesy Garlic Bread, Cheesecake","Breadcrumbs, Parmesan, Broccoli",Buffalo
12-69,2024-06-12,NA,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Bell Peppers, Jalapenos, Onions, Corn, Parmesan","Hot Honey, Garlic Parmesan"
12-70,2024-06-12,"Ham, Bacon",Cheddar,NA,NA,NA
12-71,2024-06-12,"Bacon, Grilled Chicken",Alfredo,Cheesy Garlic Bread,"Mushrooms, Bell Peppers",Pesto
12-72,2024-06-12,Bacon,Melted Parmesan,Cheesy Garlic Bread,"Jalapenos, Mushrooms",Ranch
13-2,2024-06-13,"Bacon, Grilled Chicken","Melted Cheddar, Alfredo, Cheddar Mac","Cheesy Garlic Bread, Cheesecake","Breadcrumbs, Parmesan, Broccoli","Ranch, Pesto, Garlic Parmesan"
13-3,2024-06-13,Bacon,Cheddar,Garlic Bread,"Breadcrumbs, Tomatoes, Mushrooms, Bell Peppers",Pesto
13-5,2024-06-13,Grilled Chicken,Cheddar,Cheesy Garlic Bread,NA,NA
13-6,2024-06-13,Brisket,Pepper Jack,NA,Breadcrumbs,BBQ
13-7,2024-06-13,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Mushrooms, Corn, Parmesan",Buffalo
13-8,2024-06-13,Pulled Pork,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Corn",Buffalo
13-9,2024-06-13,Brisket,"Cheddar, Melted Cheddar, Cheddar Mac",Cheesy Garlic Bread,"Broccoli, Bell Peppers","Buffalo, BBQ, Garlic Parmesan"
13-11,2024-06-13,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Corn, Parmesan, Bell Peppers",Garlic Parmesan
13-10,2024-06-13,Brisket,Pepper Jack,NA,NA,Garlic Parmesan
13-12,2024-06-13,Brisket,Cheddar,NA,"Breadcrumbs, Tomatoes",Ranch
13-13,2024-06-13,Brisket,"Cheddar, Alfredo",NA,"Breadcrumbs, Tomatoes, Bell Peppers, Broccoli, Onions, Mushrooms, Parmesan","BBQ, Hot Honey, Pesto, Garlic Parmesan"
13-14,2024-06-13,Grilled Chicken,Alfredo,NA,Broccoli,Pesto
13-15,2024-06-13,"Ham, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Onions, Bell Peppers",BBQ
13-17,2024-06-13,Grilled Chicken,Cheddar,NA,"Mushrooms, Corn, Onions, Broccoli","Buffalo, Ranch"
13-16,2024-06-13,Grilled Chicken,Pepper Jack,Garlic Bread,"Breadcrumbs, Parmesan",BBQ
13-18,2024-06-13,Brisket,Cheddar,Garlic Bread,"Tomatoes, Onions, Bell Peppers","Ranch, Hot Honey"
13-21,2024-06-13,NA,Pepper Jack,NA,"Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Bell Peppers, Onions, Mushrooms, Corn, Parmesan","Buffalo, BBQ, Pesto, Garlic Parmesan"
13-19,2024-06-13,Grilled Chicken,Cheddar,Garlic Bread,"Breadcrumbs, Tomatoes, Jalapenos, Mushrooms, Parmesan",Garlic Parmesan
13-22,2024-06-13,Grilled Chicken,Alfredo,NA,"Breadcrumbs, Mushrooms, Parmesan, Bell Peppers",Garlic Parmesan
13-23,2024-06-13,Grilled Chicken,Pepper Jack,NA,"Mushrooms, Corn, Parmesan",Garlic Parmesan
13-25,2024-06-13,"Bacon, Grilled Chicken",Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
13-24,2024-06-13,"Bacon, Grilled Chicken",Pepper Jack,NA,"Breadcrumbs, Parmesan","Buffalo, Ranch, Garlic Parmesan"
13-27,2024-06-13,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Ranch
13-28,2024-06-13,Grilled Chicken,"Pepper Jack, Cheddar",NA,"Breadcrumbs, Tomatoes, Bell Peppers, Jalapenos, Mushrooms, Corn, Parmesan",Garlic Parmesan
13-29,2024-06-13,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Jalapenos, Pineapple, Corn, Parmesan",Hot Honey
13-30,2024-06-13,Bacon,Pepper Jack,NA,"Jalapenos, Broccoli",Garlic Parmesan
13-33,2024-06-13,"Bacon, Grilled Chicken",Pepper Jack,NA,"Breadcrumbs, Tomatoes, Pineapple, Mushrooms, Corn, Parmesan","Pesto, Garlic Parmesan"
13-32,2024-06-13,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Broccoli",NA
13-34,2024-06-13,Pulled Pork,Cheddar,Cheesy Garlic Bread,Breadcrumbs,NA
13-31,2024-06-13,NA,Melted Cheddar,NA,NA,"Ranch, Garlic Parmesan"
13-35,2024-06-13,"Ham, Bacon, Grilled Chicken","Cheddar, Alfredo",Garlic Bread,"Breadcrumbs, Parmesan, Broccoli",NA
13-39,2024-06-13,Brisket,Pepper Jack,Cheesy Garlic Bread,"Breadcrumbs, Jalapenos, Pineapple, Onions, Mushrooms, Parmesan","Ranch, BBQ, Garlic Parmesan"
13-40,2024-06-13,Brisket,Cheddar,NA,"Bell Peppers, Jalapenos, Onions, Mushrooms, Corn, Parmesan",Garlic Parmesan
13-37,2024-06-13,Pulled Pork,Cheddar,NA,"Breadcrumbs, Corn, Parmesan, Bell Peppers",Garlic Parmesan
13-38,2024-06-13,NA,Cheddar,NA,"Corn, Broccoli",NA
13-42,2024-06-13,NA,Cheddar,Garlic Bread,"Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Bell Peppers, Onions, Corn","Pesto, Garlic Parmesan"
13-43,2024-06-13,Pulled Pork,Cheddar,NA,NA,NA
13-44,2024-06-13,NA,Cheddar,NA,Parmesan,NA
13-45,2024-06-13,Grilled Chicken,Cheddar,NA,"Jalapenos, Corn, Onions, Broccoli",NA
13-47,2024-06-13,Bacon,Cheddar,NA,"Jalapenos, Mushrooms, Breadcrumbs, Onions",Pesto
13-48,2024-06-13,Pulled Pork,Cheddar,Garlic Bread,"Mushrooms, Corn, Onions, Broccoli",BBQ
13-49,2024-06-13,"Brisket, Bacon",Cheddar,NA,"Corn, Parmesan, Broccoli","Buffalo, Ranch"
13-50,2024-06-13,"Bacon, Grilled Chicken",Cheddar,NA,"Breadcrumbs, Parmesan, Broccoli","Ranch, Garlic Parmesan"
13-52,2024-06-13,Bacon,Cheddar,NA,"Onions, Broccoli",Ranch
13-53,2024-06-13,Brisket,Cheddar,NA,"Onions, Bell Peppers",Buffalo
13-54,2024-06-13,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Corn, Parmesan",BBQ
13-55,2024-06-13,"Brisket, Bacon",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan, Broccoli",BBQ
13-56,2024-06-13,"Pulled Pork, Grilled Chicken",Cheddar,NA,"Breadcrumbs, Tomatoes, Broccoli, Bell Peppers, Onions, Parmesan",Garlic Parmesan
13-57,2024-06-13,"Bacon, Grilled Chicken",Cheddar,"Garlic Bread, Cheesecake",Broccoli,"Ranch, Garlic Parmesan"
13-59,2024-06-13,NA,Cheddar,NA,NA,NA
13-61,2024-06-13,Bacon,"Melted Pepper Jack, Cheddar Mac",NA,"Jalapenos, Mushrooms, Onions, Bell Peppers",Hot Honey
13-62,2024-06-13,"Pulled Pork, Brisket, Bacon",Cheddar,NA,"Breadcrumbs, Parmesan, Broccoli","Buffalo, Ranch, Garlic Parmesan"
13-65,2024-06-13,Bacon,Cheddar,NA,NA,NA
13-64,2024-06-13,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
13-63,2024-06-13,"Brisket, Ham, Bacon",Cheddar,"Garlic Bread, Any Bag Of Chips","Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Pineapple, Onions, Mushrooms, Parmesan","BBQ, Garlic Parmesan"
13-66,2024-06-13,Brisket,Cheddar,NA,"Jalapenos, Pineapple, Onions, Broccoli",BBQ
13-67,2024-06-13,"Brisket, Bacon",Cheddar,NA,"Mushrooms, Parmesan, Onions","Pesto, Garlic Parmesan"
13-69,2024-06-13,"Pulled Pork, Ham, Bacon","Cheddar, Melted Pepper Jack",Cheesecake,"Mushrooms, Parmesan",Hot Honey
13-71,2024-06-13,Brisket,Melted Cheddar,NA,NA,NA
13-72,2024-06-13,"Brisket, Grilled Chicken","Cheddar, Melted Cheddar",NA,"Tomatoes, Broccoli, Bell Peppers, Onions, Mushrooms, Corn, Parmesan","Buffalo, Ranch, Pesto, Garlic Parmesan"
13-74,2024-06-13,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Mushrooms, Parmesan, Broccoli",Ranch
13-73,2024-06-13,Grilled Chicken,Cheddar,NA,Breadcrumbs,"Buffalo, Ranch"
13-77,2024-06-13,Brisket,Cheddar,Cheesy Garlic Bread,"Onions, Broccoli",BBQ
13-76,2024-06-13,Brisket,Cheddar,Cheesecake,Parmesan,BBQ
13-75,2024-06-13,Grilled Chicken,Cheddar,Cheesecake,"Mushrooms, Parmesan, Bell Peppers",NA
13-78,2024-06-13,"Brisket, Bacon, Grilled Chicken",Cheddar,"Cheesy Garlic Bread, Side Mac","Tomatoes, Bell Peppers, Onions, Corn, Parmesan","Pesto, Garlic Parmesan"
13-79,2024-06-13,"Pulled Pork, Brisket",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Broccoli, Onions, Corn, Parmesan","Buffalo, BBQ, Garlic Parmesan"
13-80,2024-06-13,"Bacon, Grilled Chicken",Cheddar,NA,"Parmesan, Onions","Buffalo, Ranch"
13-81,2024-06-13,"Pulled Pork, Bacon, Grilled Chicken","Cheddar, Melted Cheddar, Cheddar Mac","Cheesy Garlic Bread, Side Mac","Breadcrumbs, Parmesan",Garlic Parmesan
13-82,2024-06-13,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",BBQ
13-83,2024-06-13,NA,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
13-84,2024-06-13,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
13-87,2024-06-13,NA,Cheddar,Cheesy Garlic Bread,Breadcrumbs,NA
13-88,2024-06-13,"Brisket, Bacon",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Bell Peppers, Jalapenos, Onions, Parmesan",Garlic Parmesan
13-89,2024-06-13,Grilled Chicken,Cheddar,Cheesecake,"Jalapenos, Corn","Buffalo, BBQ"
14-9,2024-06-14,NA,Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
14-10,2024-06-14,"Brisket, Bacon","Cheddar, Pepper Jack",NA,"Jalapenos, Tomatoes, Onions, Bell Peppers","BBQ, Hot Honey"
14-11,2024-06-14,"Pulled Pork, Brisket, Grilled Chicken","Cheddar, Melted Cheddar, Melted Pepper Jack",NA,"Jalapenos, Onions, Broccoli",Hot Honey
14-13,2024-06-14,NA,Cheddar,NA,Parmesan,Pesto
14-14,2024-06-14,Brisket,Pepper Jack,NA,NA,Garlic Parmesan
14-16,2024-06-14,Bacon,Cheddar,NA,"Corn, Broccoli",Buffalo
14-15,2024-06-14,"Brisket, Bacon",Cheddar,NA,"Corn, Onions","Ranch, BBQ"
14-17,2024-06-14,Grilled Chicken,Alfredo,NA,"Jalapenos, Corn, Onions, Bell Peppers","Buffalo, Garlic Parmesan"
14-18,2024-06-14,Grilled Chicken,Pepper Jack,NA,"Tomatoes, Broccoli, Jalapenos, Bell Peppers, Pineapple, Onions, Mushrooms, Corn, Parmesan","BBQ, Hot Honey, Garlic Parmesan"
14-19,2024-06-14,Grilled Chicken,Cheddar,NA,Parmesan,NA
14-20,2024-06-14,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Parmesan, Onions",Pesto
14-21,2024-06-14,Brisket,"Melted Cheddar, Cheddar Mac",NA,NA,NA
14-22,2024-06-14,"Brisket, Bacon, Grilled Chicken",Cheddar,NA,Breadcrumbs,"Ranch, Garlic Parmesan"
14-26,2024-06-14,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan, Broccoli",Hot Honey
14-25,2024-06-14,Ham,Cheddar,Cheesy Garlic Bread,"Mushrooms, Parmesan, Broccoli",Buffalo
14-24,2024-06-14,Pulled Pork,Cheddar,Any Bag Of Chips,Parmesan,BBQ
14-27,2024-06-14,NA,NA,Side Mac,NA,NA
14-29,2024-06-14,Bacon,Cheddar,Cheesy Garlic Bread,Breadcrumbs,NA
14-28,2024-06-14,"Bacon, Grilled Chicken",Cheddar,NA,Parmesan,Buffalo
14-31,2024-06-14,Brisket,"Cheddar, Alfredo",Cheesy Garlic Bread,Breadcrumbs,Buffalo
14-34,2024-06-14,"Brisket, Bacon","Melted Pepper Jack, Cheddar",NA,"Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Bell Peppers, Onions, Corn, Parmesan",Garlic Parmesan
14-38,2024-06-14,Brisket,"Pepper Jack, Alfredo",Cheesy Garlic Bread,"Bell Peppers, Onions, Mushrooms, Corn, Parmesan",BBQ
14-37,2024-06-14,Bacon,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
14-39,2024-06-14,"Brisket, Grilled Chicken",Pepper Jack,Cheesy Garlic Bread,"Onions, Bell Peppers","Ranch, Garlic Parmesan"
14-40,2024-06-14,Grilled Chicken,Cheddar,NA,"Mushrooms, Bell Peppers, Broccoli","Pesto, Garlic Parmesan"
14-41,2024-06-14,Brisket,"Pepper Jack, Alfredo",NA,"Jalapenos, Tomatoes, Parmesan, Bell Peppers","BBQ, Garlic Parmesan"
14-44,2024-06-14,NA,Cheddar,Cheesecake,"Mushrooms, Parmesan, Broccoli",Buffalo
14-43,2024-06-14,NA,"Cheddar, Melted Cheddar","Garlic Bread, Cheesy Garlic Bread",NA,Ranch
14-45,2024-06-14,Bacon,Cheddar,Garlic Bread,NA,NA
14-46,2024-06-14,Bacon,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Corn, Parmesan",Garlic Parmesan
14-47,2024-06-14,NA,Cheddar,NA,Breadcrumbs,Hot Honey
14-49,2024-06-14,"Ham, Brisket, Grilled Chicken","Cheddar, MIX, Pepper Jack",Garlic Bread,"Breadcrumbs, Bell Peppers, Jalapenos, Broccoli, Parmesan","Hot Honey, Garlic Parmesan"
14-51,2024-06-14,"Brisket, Bacon, Grilled Chicken","Cheddar, Melted Cheddar","Garlic Bread, Cheesy Garlic Bread, Lays Classic","Breadcrumbs, Pineapple, Parmesan, Onions","Ranch, BBQ"
14-53,2024-06-14,"Pulled Pork, Brisket",Cheddar,Garlic Bread,Parmesan,"Ranch, BBQ"
14-59,2024-06-14,"Bacon, Grilled Chicken","Cheddar, Alfredo","Garlic Bread, Cheesy Garlic Bread","Breadcrumbs, Parmesan",Garlic Parmesan
14-56,2024-06-14,Brisket,"Cheddar, Melted Cheddar, Alfredo, Pepper Jack Mac","Garlic Bread, Any Bag Of Chips","Jalapenos, Parmesan","BBQ, Garlic Parmesan"
14-57,2024-06-14,Bacon,Cheddar,"Garlic Bread, Cheesy Garlic Bread","Breadcrumbs, Mushrooms, Parmesan","Pesto, Garlic Parmesan"
14-61,2024-06-14,"Brisket, Bacon","Cheddar, Melted Cheddar, Cheddar Mac",Cheesy Garlic Bread,Breadcrumbs,"Ranch, Garlic Parmesan"
14-60,2024-06-14,"Pulled Pork, Brisket, Bacon","Cheddar, Melted Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Ranch, Garlic Parmesan"
14-62,2024-06-14,"Bacon, Grilled Chicken",Pepper Jack,Cheesecake,"Jalapenos, Breadcrumbs, Parmesan, Bell Peppers",Buffalo
14-63,2024-06-14,"Pulled Pork, Brisket, Bacon","Cheddar, Melted Cheddar, Cheddar Mac","Cheesy Garlic Bread, Any Bag Of Chips","Breadcrumbs, Parmesan, Onions",BBQ
14-64,2024-06-14,"Brisket, Bacon",Cheddar,NA,"Breadcrumbs, Jalapenos, Onions, Mushrooms, Parmesan",BBQ
