order number,date,meat,cheese,sides,toppings,sauce
15-75,2024-05-15,"Grilled Chicken, Bacon","Alfredo, Cheddar",NA,"Corn, Parmesan","BBQ, Buffalo"
15-77,2024-05-15,NA,Melted Cheddar,Cheesecake,NA,"Pesto, Ranch"
16-2,2024-05-16,Brisket,Cheddar,Side Mac,NA,NA
16-3,2024-05-16,Grilled Chicken,Cheddar,Cheesy Garlic Bread,NA,NA
16-5,2024-05-16,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",BBQ
16-4,2024-05-16,Grilled Chicken,"Alfredo, Pepper Jack",NA,"Onions, Tomatoes, Mushrooms, Corn, Parmesan","Pesto, Garlic Parmesan"
16-6,2024-05-16,Bacon,"Melted Parmesan, Pepper Jack Mac",NA,Breadcrumbs,Garlic Parmesan
16-8,2024-05-16,"Brisket, Pulled Pork",Cheddar,NA,Broccoli,BBQ
16-7,2024-05-16,Grilled Chicken,"Alfredo, Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Parmesan",BBQ
16-9,2024-05-16,Brisket,Cheddar,Garlic Bread,"Mushrooms, Onions, Breadcrumbs, Parmesan","Pesto, Garlic Parmesan"
16-10,2024-05-16,Brisket,Cheddar,Cheesy Garlic Bread,"Bell Peppers, Onions, Breadcrumbs, Jalapenos, Corn, Parmesan","BBQ, Garlic Parmesan"
16-12,2024-05-16,"Grilled Chicken, Bacon",Alfredo,NA,"Broccoli, Parmesan",Garlic Parmesan
16-13,2024-05-16,NA,Pepper Jack,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
16-14,2024-05-16,Grilled Chicken,Alfredo,NA,Parmesan,"Pesto, Garlic Parmesan"
16-15,2024-05-16,NA,Pepper Jack,Cheesy Garlic Bread,"Onions, Bell Peppers, Breadcrumbs, Broccoli, Jalapenos, Mushrooms, Corn, Parmesan","Ranch, Garlic Parmesan"
16-16,2024-05-16,Brisket,"Melted Cheddar, Alfredo Mac",NA,Corn,BBQ
16-17,2024-05-16,Brisket,Cheddar,Cheesy Garlic Bread,Parmesan,"Ranch, Buffalo"
16-18,2024-05-16,"Grilled Chicken, Brisket",Cheddar,Cheesy Garlic Bread,"Broccoli, Parmesan","BBQ, Ranch"
16-19,2024-05-16,Grilled Chicken,Cheddar,NA,Breadcrumbs,"Ranch, Buffalo"
16-20,2024-05-16,Grilled Chicken,Cheddar,NA,NA,"Ranch, Buffalo"
16-22,2024-05-16,Grilled Chicken,Pepper Jack,NA,"Bell Peppers, Tomatoes, Jalapenos, Mushrooms, Parmesan","Ranch, Buffalo"
16-21,2024-05-16,Bacon,Cheddar,Any Bag Of Chips,"Mushrooms, Breadcrumbs, Parmesan",Garlic Parmesan
16-23,2024-05-16,NA,Cheddar,NA,"Broccoli, Breadcrumbs, Parmesan",Garlic Parmesan
16-24,2024-05-16,Brisket,Cheddar,NA,"Onions, Breadcrumbs, Jalapenos, Corn, Parmesan","BBQ, Hot Honey"
16-25,2024-05-16,"Brisket, Pulled Pork",Melted Cheddar,Cheesy Garlic Bread,NA,BBQ
16-26,2024-05-16,NA,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
16-31,2024-05-16,Brisket,Alfredo,NA,"Mushrooms, Onions, Breadcrumbs, Parmesan","Pesto, Garlic Parmesan"
16-28,2024-05-16,Grilled Chicken,Alfredo,NA,"Onions, Tomatoes, Broccoli, Jalapenos, Mushrooms, Parmesan",Pesto
16-30,2024-05-16,"Brisket, Pulled Pork",Pepper Jack,NA,"Bell Peppers, Onions, Tomatoes, Broccoli, Jalapenos, Parmesan","Hot Honey, Garlic Parmesan"
16-29,2024-05-16,Grilled Chicken,Alfredo,NA,"Onions, Bell Peppers, Breadcrumbs, Jalapenos, Mushrooms, Parmesan","Ranch, Buffalo, Garlic Parmesan"
16-32,2024-05-16,Pulled Pork,Cheddar,NA,Mushrooms,Ranch
16-33,2024-05-16,Brisket,Cheddar,NA,"Onions, Bell Peppers, Breadcrumbs, Jalapenos, Parmesan",Garlic Parmesan
16-36,2024-05-16,"Bacon, Brisket",Cheddar,NA,"Jalapenos, Breadcrumbs, Parmesan",Hot Honey
16-34,2024-05-16,Brisket,Cheddar,NA,"Broccoli, Breadcrumbs, Parmesan",Garlic Parmesan
16-37,2024-05-16,Brisket,Melted Parmesan,Side Mac,Jalapenos,Garlic Parmesan
16-39,2024-05-16,"Grilled Chicken, Bacon",Cheddar,Cheesy Garlic Bread,"Pineapple, Breadcrumbs, Parmesan","BBQ, Garlic Parmesan"
16-40,2024-05-16,NA,Cheddar,NA,"Broccoli, Onions, Parmesan",Garlic Parmesan
16-41,2024-05-16,Grilled Chicken,Cheddar,NA,"Jalapenos, Onions, Breadcrumbs","BBQ, Ranch, Buffalo"
16-42,2024-05-16,NA,"Melted Cheddar, Cheddar Mac",NA,NA,NA
16-43,2024-05-16,Brisket,Alfredo,NA,"Onions, Broccoli, Corn",BBQ
16-46,2024-05-16,Grilled Chicken,Cheddar,NA,NA,Buffalo
16-45,2024-05-16,NA,Cheddar,NA,"Mushrooms, Broccoli, Breadcrumbs, Parmesan",Garlic Parmesan
16-48,2024-05-16,Bacon,Pepper Jack,Any Bag Of Chips,"Onions, Bell Peppers, Breadcrumbs, Parmesan","BBQ, Garlic Parmesan"
16-49,2024-05-16,Grilled Chicken,"Alfredo, Cheddar",NA,"Bell Peppers, Breadcrumbs, Broccoli, Mushrooms, Parmesan","Pesto, Garlic Parmesan"
16-50,2024-05-16,NA,Melted Cheddar,Cheesecake,NA,Ranch
16-51,2024-05-16,NA,Alfredo,Garlic Bread,"Broccoli, Breadcrumbs, Parmesan",Garlic Parmesan
16-52,2024-05-16,NA,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
16-54,2024-05-16,"Grilled Chicken, Bacon, Brisket, Ham",Cheddar,"Cheesy Garlic Bread, Garlic Bread","Tomatoes, Mushrooms, Corn, Parmesan","BBQ, Pesto"
17-2,2024-05-17,Grilled Chicken,Alfredo,Garlic Bread,"Breadcrumbs, Parmesan",NA
17-3,2024-05-17,"Bacon, Pulled Pork, Ham","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Tomatoes, Breadcrumbs","BBQ, Ranch"
17-4,2024-05-17,"Grilled Chicken, Brisket",Cheddar,Cheesy Garlic Bread,"Onions, Bell Peppers, Breadcrumbs",BBQ
17-5,2024-05-17,Brisket,Cheddar,NA,"Corn, Parmesan, Pineapple","Hot Honey, Garlic Parmesan"
17-6,2024-05-17,Grilled Chicken,Alfredo,NA,"Bell Peppers, Broccoli, Mushrooms, Corn, Parmesan",NA
17-7,2024-05-17,Brisket,Cheddar,NA,"Mushrooms, Onions, Pineapple","Hot Honey, Garlic Parmesan"
17-9,2024-05-17,Pulled Pork,Cheddar,NA,NA,BBQ
17-10,2024-05-17,Ham,Melted Parmesan,NA,"Jalapenos, Onions",NA
17-11,2024-05-17,"Bacon, Brisket","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Jalapenos, Mushrooms, Breadcrumbs","BBQ, Hot Honey"
17-12,2024-05-17,"Grilled Chicken, Bacon","Cheddar, Pepper Jack",Garlic Bread,"Breadcrumbs, Parmesan","BBQ, Ranch, Buffalo, Garlic Parmesan"
17-13,2024-05-17,Brisket,Pepper Jack,NA,"Onions, Breadcrumbs, Parmesan",Hot Honey
17-15,2024-05-17,"Grilled Chicken, Brisket",Pepper Jack,Cheesecake,"Onions, Breadcrumbs, Jalapenos, Mushrooms, Parmesan",BBQ
17-14,2024-05-17,Brisket,Cheddar,NA,Breadcrumbs,"BBQ, Ranch"
17-16,2024-05-17,"Grilled Chicken, Bacon, Ham","Alfredo, Cheddar",Cheesy Garlic Bread,"Bell Peppers, Breadcrumbs, Jalapenos, Corn, Parmesan",Buffalo
17-17,2024-05-17,NA,NA,Cheesecake,NA,NA
17-18,2024-05-17,Brisket,Alfredo,NA,"Mushrooms, Breadcrumbs",BBQ
17-22,2024-05-17,Pulled Pork,Cheddar,Cheesecake,NA,BBQ
17-21,2024-05-17,Brisket,Cheddar,"Cheesy Garlic Bread, Cheesecake, Any Bag Of Chips","Jalapenos, Onions",Buffalo
17-19,2024-05-17,"Bacon, Brisket",Cheddar,"Cheesy Garlic Bread, Cheesecake","Bell Peppers, Onions, Pineapple, Tomatoes, Broccoli, Jalapenos, Mushrooms, Parmesan","Ranch, Buffalo"
17-24,2024-05-17,Grilled Chicken,Cheddar,NA,Broccoli,NA
17-23,2024-05-17,Grilled Chicken,Cheddar,NA,"Broccoli, Parmesan",Ranch
17-25,2024-05-17,NA,Alfredo,Garlic Bread,NA,Garlic Parmesan
17-26,2024-05-17,"Brisket, Pulled Pork","Alfredo, Cheddar",Cheesy Garlic Bread,"Broccoli, Breadcrumbs, Corn, Pineapple",Garlic Parmesan
17-28,2024-05-17,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Mushrooms, Breadcrumbs, Parmesan","Pesto, Ranch, Garlic Parmesan"
17-29,2024-05-17,Bacon,Cheddar,Garlic Bread,"Tomatoes, Broccoli, Breadcrumbs, Parmesan",Hot Honey
17-30,2024-05-17,"Grilled Chicken, Brisket",Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Pesto, Garlic Parmesan"
17-31,2024-05-17,Grilled Chicken,"Melted Parmesan, Alfredo Mac",Cheesy Garlic Bread,NA,Garlic Parmesan
17-32,2024-05-17,Brisket,Cheddar,NA,"Jalapenos, Onions, Breadcrumbs, Parmesan",Garlic Parmesan
17-33,2024-05-17,Bacon,Alfredo,Garlic Bread,"Onions, Breadcrumbs, Broccoli, Jalapenos, Mushrooms, Corn",Ranch
17-34,2024-05-17,Pulled Pork,Cheddar,Cheesecake,"Mushrooms, Breadcrumbs, Parmesan","BBQ, Garlic Parmesan"
17-35,2024-05-17,NA,Alfredo,NA,"Onions, Bell Peppers, Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Mushrooms, Corn, Parmesan",Garlic Parmesan
17-36,2024-05-17,NA,Pepper Jack,NA,"Mushrooms, Broccoli, Corn",Buffalo
17-3001,2024-05-17,Grilled Chicken,Pepper Jack,NA,"Jalapenos, Bell Peppers, Breadcrumbs, Onions","BBQ, Hot Honey"
17-38,2024-05-17,"Bacon, Brisket",Pepper Jack,Cheesy Garlic Bread,NA,Buffalo
17-39,2024-05-17,Brisket,Cheddar,NA,"Broccoli, Breadcrumbs, Corn, Parmesan","Pesto, Garlic Parmesan"
17-40,2024-05-17,Bacon,"Pepper Jack Mac, Melted Cheddar",Side Mac,"Breadcrumbs, Parmesan",NA
17-41,2024-05-17,Grilled Chicken,MIX,NA,"Tomatoes, Broccoli, Breadcrumbs, Parmesan",Garlic Parmesan
17-43,2024-05-17,Grilled Chicken,Pepper Jack,Garlic Bread,NA,NA
17-44,2024-05-17,"Pulled Pork, Ham",Alfredo,Garlic Bread,Corn,"BBQ, Garlic Parmesan"
17-45,2024-05-17,Brisket,Pepper Jack,NA,NA,BBQ
17-46,2024-05-17,Bacon,Pepper Jack,Cheesecake,"Broccoli, Breadcrumbs, Parmesan",Ranch
17-47,2024-05-17,"Grilled Chicken, Brisket","Cheddar, Melted Cheddar","Garlic Bread, Lays Classic",Broccoli,BBQ
17-48,2024-05-17,"Grilled Chicken, Ham","Cheddar, Alfredo Mac, Melted Pepper Jack",Garlic Bread,NA,Buffalo
17-50,2024-05-17,"Grilled Chicken, Bacon, Brisket","Alfredo, Cheddar","Cheesy Garlic Bread, Garlic Bread","Bell Peppers, Breadcrumbs, Broccoli, Jalapenos, Mushrooms, Parmesan",Ranch
17-49,2024-05-17,Grilled Chicken,Alfredo,NA,"Broccoli, Corn, Parmesan","Buffalo, Garlic Parmesan"
17-51,2024-05-17,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",NA
17-52,2024-05-17,Grilled Chicken,Cheddar,NA,Parmesan,Buffalo
17-54,2024-05-17,NA,Cheddar,Cheesy Garlic Bread,"Bell Peppers, Breadcrumbs, Tomatoes, Broccoli, Mushrooms, Corn, Parmesan",BBQ
17-55,2024-05-17,Brisket,Cheddar,"Cheesy Garlic Bread, Cheetos","Broccoli, Breadcrumbs, Parmesan",Pesto
17-57,2024-05-17,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Pesto, Buffalo, Garlic Parmesan"
17-58,2024-05-17,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Onions, Breadcrumbs","Buffalo, Garlic Parmesan"
17-60,2024-05-17,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Broccoli, Mushrooms, Corn, Parmesan",NA
17-62,2024-05-17,NA,NA,Cheesecake,NA,NA
17-63,2024-05-17,Brisket,Cheddar,Side Mac,"Onions, Bell Peppers, Breadcrumbs, Pineapple, Tomatoes, Broccoli, Mushrooms, Corn","Pesto, Garlic Parmesan"
17-61,2024-05-17,Bacon,Cheddar,Cheesecake,"Breadcrumbs, Parmesan",NA
17-64,2024-05-17,NA,MIX,NA,"Broccoli, Breadcrumbs, Corn",NA
17-66,2024-05-17,NA,"Cheddar, Pepper Jack Mac, Melted Pepper Jack",Cheesy Garlic Bread,"Bell Peppers, Onions, Breadcrumbs, Tomatoes, Jalapenos, Mushrooms, Corn","Ranch, Buffalo, Garlic Parmesan"
17-67,2024-05-17,"Bacon, Pulled Pork","Cheddar, Pepper Jack",Any Bag Of Chips,"Jalapenos, Onions, Breadcrumbs","BBQ, Ranch"
17-68,2024-05-17,Brisket,Pepper Jack,Garlic Bread,"Broccoli, Breadcrumbs",BBQ
17-69,2024-05-17,Brisket,Cheddar,"Cheesy Garlic Bread, Garlic Bread","Mushrooms, Corn, Breadcrumbs, Parmesan",BBQ
17-71,2024-05-17,Bacon,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Ranch
17-72,2024-05-17,Bacon,"Melted Parmesan, Alfredo Mac",NA,NA,Buffalo
17-70,2024-05-17,Grilled Chicken,Cheddar,NA,"Tomatoes, Bell Peppers, Breadcrumbs, Parmesan","Pesto, Buffalo"
17-73,2024-05-17,Brisket,Cheddar,Cheesy Garlic Bread,NA,BBQ
17-74,2024-05-17,Brisket,Cheddar,NA,NA,Hot Honey
17-78,2024-05-17,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Broccoli, Bell Peppers","Ranch, Garlic Parmesan"
17-75,2024-05-17,"Bacon, Brisket","Pepper Jack, Cheddar Mac, Melted Cheddar",NA,"Breadcrumbs, Parmesan","BBQ, Garlic Parmesan"
17-77,2024-05-17,Brisket,Cheddar,NA,Breadcrumbs,Ranch
17-76,2024-05-17,"Bacon, Brisket",Pepper Jack,NA,"Mushrooms, Corn","Ranch, Garlic Parmesan"
17-79,2024-05-17,NA,"Chicken Bacon Ranch (Cheddar, Chicken, Bacon, Ranch)",NA,NA,NA
17-81,2024-05-17,Bacon,"Melted Cheddar, Cheddar Mac",NA,"Mushrooms, Parmesan",NA
17-80,2024-05-17,Bacon,"Melted Cheddar, Cheddar Mac",NA,Parmesan,Garlic Parmesan
17-82,2024-05-17,Bacon,Cheddar,Cheesy Garlic Bread,"Tomatoes, Bell Peppers, Breadcrumbs, Parmesan",Ranch
17-87,2024-05-17,Bacon,"Alfredo, Pepper Jack",Cheesy Garlic Bread,"Onions, Breadcrumbs, Broccoli, Jalapenos, Mushrooms, Parmesan","Pesto, Garlic Parmesan"
17-88,2024-05-17,Pulled Pork,"Cheddar, Melted Cheddar",NA,Parmesan,NA
17-91,2024-05-17,Brisket,Cheddar,NA,"Tomatoes, Broccoli, Mushrooms, Corn, Parmesan","Ranch, Garlic Parmesan"
17-92,2024-05-17,"Bacon, Brisket, Pulled Pork, Ham","Alfredo, Pepper Jack, Melted Cheddar","Cheesy Garlic Bread, Cheesecake, Garlic Bread","Breadcrumbs, Pineapple, Tomatoes, Jalapenos, Corn, Parmesan",Hot Honey
17-93,2024-05-17,"Brisket, Pulled Pork","Alfredo, Pepper Jack",Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Parmesan","Buffalo, Garlic Parmesan"
17-95,2024-05-17,Pulled Pork,Pepper Jack,NA,Parmesan,NA
17-96,2024-05-17,Bacon,Pepper Jack,Cheesecake,Mushrooms,BBQ
18-6,2024-05-18,"Grilled Chicken, Bacon, Brisket",Pepper Jack,NA,NA,"BBQ, Ranch, Buffalo"
18-7,2024-05-18,Grilled Chicken,Melted Pepper Jack,NA,"Jalapenos, Corn, Parmesan",Ranch
18-9,2024-05-18,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan","Pesto, Garlic Parmesan"
18-8,2024-05-18,Brisket,Cheddar,Cheesy Garlic Bread,"Bell Peppers, Onions, Breadcrumbs, Broccoli, Jalapenos, Parmesan","Pesto, Ranch, Garlic Parmesan"
18-10,2024-05-18,"Grilled Chicken, Bacon, Brisket, Ham","Alfredo, Cheddar, Pepper Jack","Cheesy Garlic Bread, Garlic Bread","Mushrooms, Broccoli, Breadcrumbs, Parmesan",NA
18-11,2024-05-18,"Grilled Chicken, Ham",Cheddar,NA,"Jalapenos, Broccoli, Corn",Buffalo
18-12,2024-05-18,Brisket,Pepper Jack,NA,"Bell Peppers, Onions, Broccoli, Jalapenos, Mushrooms, Parmesan",Buffalo
18-13,2024-05-18,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Jalapenos, Mushrooms, Breadcrumbs","Ranch, Buffalo"
18-15,2024-05-18,Brisket,Pepper Jack,"Cheesy Garlic Bread, Cheesecake","Jalapenos, Corn, Bell Peppers, Onions",BBQ
18-14,2024-05-18,"Bacon, Brisket",Cheddar,NA,"Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Parmesan","BBQ, Buffalo, Garlic Parmesan"
18-17,2024-05-18,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","BBQ, Garlic Parmesan"
18-16,2024-05-18,Bacon,Melted Cheddar,Side Mac,"Breadcrumbs, Parmesan",Garlic Parmesan
18-18,2024-05-18,Brisket,Cheddar,Cheesy Garlic Bread,"Jalapenos, Broccoli, Breadcrumbs, Parmesan",Garlic Parmesan
18-19,2024-05-18,Bacon,Cheddar,NA,Breadcrumbs,Pesto
18-20,2024-05-18,"Grilled Chicken, Brisket",Cheddar,Cheesy Garlic Bread,"Jalapenos, Onions, Breadcrumbs","BBQ, Buffalo"
18-21,2024-05-18,NA,"Melted Parmesan, Alfredo Mac","Cheesy Garlic Bread, Cheesecake","Bell Peppers, Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Mushrooms, Corn, Parmesan","Pesto, Ranch, Garlic Parmesan"
18-22,2024-05-18,"Grilled Chicken, Pulled Pork","Alfredo, Pepper Jack Mac, Melted Pepper Jack",Cheesy Garlic Bread,"Onions, Breadcrumbs, Pineapple, Broccoli, Mushrooms, Corn, Parmesan",BBQ
18-23,2024-05-18,"Grilled Chicken, Ham",Melted Pepper Jack,Garlic Bread,Parmesan,Hot Honey
18-24,2024-05-18,Brisket,Pepper Jack,"Cheesy Garlic Bread, Side Mac",NA,NA
18-25,2024-05-18,"Grilled Chicken, Bacon",Cheddar,"Cheesy Garlic Bread, Garlic Bread, Doritos","Mushrooms, Onions, Breadcrumbs, Parmesan","Hot Honey, Ranch, Garlic Parmesan"
18-26,2024-05-18,"Bacon, Brisket",Pepper Jack,Garlic Bread,"Onions, Breadcrumbs, Broccoli, Corn, Parmesan",BBQ
18-27,2024-05-18,"Bacon, Brisket, Pulled Pork",Pepper Jack,Cheesy Garlic Bread,"Broccoli, Bell Peppers, Onions, Parmesan",Garlic Parmesan
18-28,2024-05-18,"Bacon, Brisket",Cheddar,NA,"Bell Peppers, Breadcrumbs, Onions, Corn, Parmesan","BBQ, Ranch, Garlic Parmesan"
18-29,2024-05-18,"Grilled Chicken, Bacon, Pulled Pork",Cheddar,NA,"Breadcrumbs, Parmesan",NA
18-30,2024-05-18,Brisket,Cheddar,Cheesy Garlic Bread,NA,BBQ
18-31,2024-05-18,Bacon,Cheddar,NA,Breadcrumbs,BBQ
18-32,2024-05-18,"Bacon, Pulled Pork",Cheddar,NA,"Broccoli, Breadcrumbs, Onions",BBQ
18-34,2024-05-18,"Bacon, Pulled Pork",Cheddar,"Cheesecake, Cheetos",NA,BBQ
18-33,2024-05-18,"Grilled Chicken, Brisket","Alfredo, Cheddar",NA,"Bell Peppers, Breadcrumbs, Onions, Corn, Parmesan","BBQ, Ranch"
18-35,2024-05-18,Brisket,"Cheddar, Pepper Jack",Cheesy Garlic Bread,"Bell Peppers, Breadcrumbs, Pineapple, Tomatoes, Corn, Parmesan","BBQ, Buffalo"
18-37,2024-05-18,NA,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
18-38,2024-05-18,"Bacon, Brisket",Cheddar,Cheesy Garlic Bread,NA,Garlic Parmesan
18-39,2024-05-18,NA,NA,Cheesecake,NA,NA
18-41,2024-05-18,Grilled Chicken,"Alfredo, Cheddar",Side Mac,"Onions, Bell Peppers, Breadcrumbs, Tomatoes, Parmesan",Buffalo
18-43,2024-05-18,"Bacon, Brisket",Cheddar,Cheesy Garlic Bread,"Tomatoes, Onions",BBQ
18-42,2024-05-18,Bacon,Cheddar,Cheesy Garlic Bread,"Corn, Breadcrumbs, Parmesan","BBQ, Garlic Parmesan"
18-44,2024-05-18,"Bacon, Pulled Pork","Alfredo, Pepper Jack",Cheesy Garlic Bread,"Jalapenos, Onions, Breadcrumbs, Parmesan","Hot Honey, Pesto, Garlic Parmesan"
18-45,2024-05-18,Brisket,Pepper Jack,Cheesy Garlic Bread,"Onions, Bell Peppers, Breadcrumbs, Parmesan",Garlic Parmesan
18-46,2024-05-18,Brisket,Cheddar,Cheesy Garlic Bread,"Jalapenos, Onions, Parmesan",BBQ
18-47,2024-05-18,NA,NA,Cheesy Garlic Bread,NA,NA
18-48,2024-05-18,Grilled Chicken,Cheddar,Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
18-49,2024-05-18,"Grilled Chicken, Bacon",Pepper Jack,NA,"Jalapenos, Bell Peppers",Buffalo
18-50,2024-05-18,"Brisket, Pulled Pork",Pepper Jack,NA,"Tomatoes, Mushrooms, Parmesan",BBQ
18-51,2024-05-18,"Bacon, Pulled Pork","Cheddar, Melted Cheddar",Garlic Bread,Breadcrumbs,"BBQ, Garlic Parmesan"
18-52,2024-05-18,NA,NA,Cheesecake,NA,NA
18-54,2024-05-18,"Grilled Chicken, Bacon, Brisket","Alfredo, Melted Parmesan, Cheddar","Cheesy Garlic Bread, Side Mac","Jalapenos, Bell Peppers, Parmesan","BBQ, Pesto, Ranch, Garlic Parmesan"
18-56,2024-05-18,"Grilled Chicken, Pulled Pork","Alfredo, Cheddar",Garlic Bread,"Onions, Breadcrumbs, Mushrooms, Corn, Parmesan","BBQ, Pesto, Ranch, Hot Honey, Garlic Parmesan"
18-59,2024-05-18,NA,NA,Cheesecake,NA,NA
18-60,2024-05-18,"Grilled Chicken, Ham",Pepper Jack,NA,NA,Hot Honey
18-61,2024-05-18,NA,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Buffalo
18-62,2024-05-18,Brisket,Cheddar,Garlic Bread,"Onions, Breadcrumbs",BBQ
18-63,2024-05-18,Brisket,Cheddar,Garlic Bread,"Onions, Broccoli, Breadcrumbs, Corn",BBQ
18-64,2024-05-18,Grilled Chicken,Alfredo,NA,"Tomatoes, Parmesan",Pesto
18-65,2024-05-18,"Grilled Chicken, Brisket","Alfredo, Melted Cheddar, Cheddar Mac","Cheesy Garlic Bread, Garlic Bread","Tomatoes, Mushrooms, Broccoli, Breadcrumbs",Garlic Parmesan
18-66,2024-05-18,NA,Alfredo,NA,NA,NA
18-67,2024-05-18,Brisket,Cheddar,NA,"Corn, Parmesan",BBQ
18-68,2024-05-18,Brisket,"Pepper Jack Mac, Melted Pepper Jack",Cheesy Garlic Bread,"Jalapenos, Mushrooms, Breadcrumbs",Buffalo
18-70,2024-05-18,Pulled Pork,"Cheddar, Pepper Jack Mac, Melted Pepper Jack",Cheesy Garlic Bread,"Breadcrumbs, Parmesan",BBQ
18-71,2024-05-18,"Grilled Chicken, Brisket","Cheddar, Cheddar Mac, Pepper Jack Mac, Melted Pepper Jack, Melted Cheddar",NA,"Jalapenos, Breadcrumbs","BBQ, Buffalo"
18-72,2024-05-18,"Brisket, Pulled Pork",Cheddar,Cheesy Garlic Bread,"Bell Peppers, Breadcrumbs, Parmesan",Pesto
18-73,2024-05-18,Pulled Pork,Cheddar,NA,"Mushrooms, Parmesan","BBQ, Ranch"
18-74,2024-05-18,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
18-75,2024-05-18,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Broccoli, Bell Peppers","Ranch, Garlic Parmesan"
18-76,2024-05-18,Brisket,Cheddar,Cheesy Garlic Bread,"Onions, Breadcrumbs",BBQ
18-78,2024-05-18,NA,Cheddar,Cheesy Garlic Bread,"Broccoli, Breadcrumbs, Corn, Parmesan",Garlic Parmesan
18-79,2024-05-18,Brisket,Pepper Jack,NA,"Onions, Breadcrumbs, Tomatoes, Mushrooms, Parmesan",BBQ
18-80,2024-05-18,"Grilled Chicken, Ham",Cheddar,NA,"Broccoli, Breadcrumbs, Parmesan",Garlic Parmesan
18-81,2024-05-18,NA,Alfredo,Cheesy Garlic Bread,"Mushrooms, Breadcrumbs, Parmesan","Pesto, Garlic Parmesan"
18-82,2024-05-18,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Parmesan,NA
18-84,2024-05-18,Ham,"Pepper Jack, Melted Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Hot Honey, Garlic Parmesan"
18-87,2024-05-18,NA,NA,Cheesecake,NA,NA
19-1,2024-05-19,NA,"Cheddar, Melted Cheddar, Cheddar Mac",Cheesy Garlic Bread,"Bell Peppers, Breadcrumbs, Tomatoes, Broccoli, Mushrooms, Parmesan",Garlic Parmesan
19-2,2024-05-19,NA,"Cheddar, Melted Cheddar, Cheddar Mac",Cheesy Garlic Bread,"Bell Peppers, Breadcrumbs, Tomatoes, Broccoli, Mushrooms, Parmesan",Garlic Parmesan
20-2,2024-05-20,NA,NA,Garlic Bread,NA,NA
20-4,2024-05-20,"Brisket, Ham","Alfredo, Cheddar",NA,"Breadcrumbs, Broccoli, Mushrooms, Corn, Parmesan","BBQ, Garlic Parmesan"
20-6,2024-05-20,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Broccoli, Breadcrumbs, Onions",Buffalo
20-7,2024-05-20,Pulled Pork,Pepper Jack,NA,"Onions, Pineapple, Jalapenos, Mushrooms, Corn, Parmesan",BBQ
20-8,2024-05-20,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Corn, Breadcrumbs, Pineapple",BBQ
20-10,2024-05-20,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Bell Peppers, Breadcrumbs, Onions, Broccoli, Parmesan","Pesto, Garlic Parmesan"
20-9,2024-05-20,Grilled Chicken,Pepper Jack,NA,"Jalapenos, Onions, Breadcrumbs, Parmesan",Pesto
20-12,2024-05-20,Grilled Chicken,"Cheddar Mac, Melted Pepper Jack",NA,"Corn, Breadcrumbs, Onions, Parmesan",Garlic Parmesan
20-11,2024-05-20,"Bacon, Brisket, Pulled Pork","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Mushrooms, Bell Peppers, Broccoli",Garlic Parmesan
20-13,2024-05-20,Grilled Chicken,Cheddar,NA,"Bell Peppers, Breadcrumbs, Broccoli, Jalapenos, Mushrooms, Corn, Parmesan",Garlic Parmesan
20-14,2024-05-20,"Bacon, Brisket",Cheddar,NA,"Jalapenos, Onions, Breadcrumbs, Parmesan","BBQ, Garlic Parmesan"
